cw	pmi_4	raw_4	pmi_10	raw_10	freq
Duret/name			7.515114	1	6
Duysestraat/name			6.5500326	1	16
Dyane/name	7.1352262	1.0	6.215831	1	22
E'motion/noun			7.920579	2	8
E17/noun			1.5417707	1	2426
E313/noun			2.6176472	1	832
EHBO_lokaal/noun	6.670921	1.0	5.7746477	1	35
EK_ontbijt/noun			9.306873	1	1
EURO/name			3.3392532	2	839
Easy/name	3.2402802	1.0	2.3274486	1	1091
Easyeverything/name			5.2594457	1	59
Ecolo/name	2.6191978	2.0	2.111886	3	4054
Edwards/name			1.7499487	1	1939
Eeklo/name			0.23710608	1	9081
Eernegem/name	2.9063625	2.0	2.4078224	3	3052
Egmond/name			2.1612434	1	1302
Egypte/name			0.3716936	1	7742
Eijgenbrood/name			7.233701	1	8
Eike/name			6.1757364	1	23
Eikendreef/name			5.5364137	1	44
Eind/name			4.041079	2	399
Eindhoven/name	0.6587523	1.0	1.1405149	4	14444
Eke/name			3.0840986	1	523
Ekerse/adj			4.3709617	2	284
Eksaarde/name	3.3909497	1.0	2.4821734	1	938
El/name			0.20492011	2	18229
Elandsgracht/name			5.1464286	1	66
Electrabelsite/name	9.127657	1.0	8.295272	1	3
Elekronika/name			9.306873	1	1
Elektriciteitsleer/name			8.613726	1	2
Elfriede/name	4.9655232	1.0	4.057221	1	195
Elke/name			1.236905	1	3264
Ellen/name			0.75975233	1	5250
Elpozo/name			6.908978	1	11
Els/name	1.0214813	1.0	0.8081597	2	10227
Elvis/name	1.7216038	1.0	0.8134298	1	4990
Emancipatiemonitor/name			6.834545	1	12
Emblem/name			3.958338	2	432
Engel/name			2.1717434	1	1281
Engeland/name	-0.21847054	1.0	-1.1296177	1	34599
Entertainment/name			2.0831034	1	1412
Equus/name	6.319258	1.0	5.4028826	1	50
Eric/name	0.06699625	1.0	-0.14724244	2	26181
Ertvelde/name			1.8796695	1	1734
Essl/name			6.485494	1	17
Etienne/name			0.41946906	1	7431
Etikhoofse/adj			5.9090147	1	31
Etten-Leur/name	4.2058525	1.0	3.306449	1	415
Euregio/name			3.6617796	1	290
Europa/name			-2.3084438	1	112784
Europees/adj			-2.6911855	1	165681
Europese/name	-0.6883832	1.0	-1.5941588	1	55799
Eurostat/name			2.474596	1	941
Eva/name			0.73548543	1	5384
Evergem/name	2.2529411	2.0	2.0510964	4	5904
Evergemse/adj			2.8688016	1	653
Every_body/noun			9.306873	1	1
Everything/name			3.4387069	1	359
Evrard/name	3.8907714	1.0	2.981887	1	568
Evy/name	3.3648193	1.0	3.5552533	3	962
Excelsior/name			0.77612233	1	5225
Exchange/name	2.939478	1.0	2.0337458	1	1466
Experten/noun			5.6433115	1	40
Exposed/name	7.4153614	1.0	6.500487	1	17
Express/name			0.8631543	1	4744
Eén/num	5.641301	1.0	4.7347426	1	100
FFF/name			4.903819	1	82
FIFA/name			1.3876079	1	2856
FOL_basis/noun			7.920579	1	4
Fabiolastraat/name			5.9552164	1	29
Fabriekstraat/noun	5.347262	1.0	4.4362664	1	132
Fabry/name	5.118809	1.0	4.211897	1	169
Fahrenheit/name			3.0555475	1	532
Famed/name	9.533122	1.0	8.613726	1	2
Famke/name	4.613597	1.0	3.7043855	1	278
Fantasia/name	4.881545	1.0	4.6627226	2	212
Fantasia/noun	5.9724307	1.0	5.062673	1	71
Fedja/noun	8.434509	1.0	7.515114	1	6
Felix/name			0.8115678	1	5004
Fellini/noun			5.190278	1	62
Felsenreitschule/name			8.613726	1	2
Feulner/noun			9.306873	1	1
Feyenoord/name			-0.91592956	1	28303
Fieldings/det	7.28183	1.0	6.399972	1	19
Fifi/name			4.7867165	1	95
Filip/name			-0.6646351	1	22406
Filippijns/adj	3.0837379	1.0	2.1890595	1	1314
Filippino's/noun			5.3701577	1	52
Filmfestival/name			1.6088893	1	2292
Financiën/name			-0.643715	1	21357
Fins/adj			0.62537813	1	6082
Flory/name			5.1271157	1	66
Fonds/name			0.33299592	1	8097
For/name			1.7007842	1	2042
Forsythe/det			6.149873	1	24
Fortinbras/name			6.2888904	1	21
Fortuyn/name			-0.1606005	2	26768
France/name	0.6317295	1.0	0.82373327	3	14841
Frank/name			-0.782463	2	49426
Franke/name			3.1802223	1	472
Frankfurt/name			0.3759822	1	7720
Frankrijk/name			-1.2315211	2	76868
Frans/adj	-0.56821096	2.0	-1.0704285	3	98844
Frans/name	-0.0056993444	1.0	-0.22098412	2	28106
Fransman/noun			-0.56505406	1	19659
François/name			0.25008616	1	8790
Frederix/name			4.112806	1	186
Freek/name			1.3983389	1	2807
Freelancen/noun			9.306873	1	1
Friedrichshafen/name			3.984595	1	208
Frielings/det	8.616831	1.0	7.6974354	1	5
Friesbie/name			7.435071	1	7
Fuchs/name			1.5892327	1	2289
Fujitsu/name	4.378025	1.0	3.4776335	1	354
Fun/name			2.6728313	1	775
GAM/name			2.763681	1	700
GAM_ontwapening/noun			9.306873	1	1
GAM_vertegenwoordiger/noun			9.306873	1	1
GB_VLD/name			7.0143385	1	10
GGZ/name			3.3960764	1	373
GHz_band/noun			9.306873	1	1
GOandapos;s/name			8.208261	1	3
GPS/name			2.980366	1	568
GPS_systeem/noun			4.122845	1	182
Galbergen/name	7.007393	1.0	6.110243	1	25
Ganshoren/name			2.6694841	2	1577
Garden/name			1.8171537	1	1820
Gates/name			1.3738831	1	2867
Gavere/name			1.4945759	1	2591
Gaverhal/noun	6.670921	1.0	5.761575	1	35
Gaverspeelplein/name	10.226269	1.0	9.306873	1	1
Geel/name			-0.48747173	1	18459
Geert/name			-0.99549454	1	30731
Geestelijke/name	4.6181717	1.0	3.709563	1	274
Gemeenschapscommissie/name			3.5678844	1	315
Genees-/name			8.613726	1	2
Genoveseis/name			9.306873	1	1
Gent/name	-1.1231785	1.0	-0.6328692	4	86057
Gentils/name			4.678475	1	105
Geodesy/name			6.757428	1	13
Germaanse/name	6.131924	1.0	5.2141967	1	60
Germinal/name			0.88927937	1	4640
Gert/name			-0.044489212	1	12122
Gevaertlaan/name			5.872886	1	31
Gezinsbondsleden/noun	10.226269	1.0	9.306873	1	1
Gezondheid/name	3.15512	1.0	2.2449815	1	1182
Gezondheidszorg/name	2.530511	1.0	1.6335803	1	2216
Ghislain/name	3.2283301	1.0	2.319891	1	1105
Glen/name			1.5877877	1	2296
Global/name	2.2330287	1.0	1.3250203	1	2996
Goede/name			1.4481939	1	2631
Goens/name			4.249513	2	316
Goethals/name			1.5565168	1	2381
Gogh/name			0.30486163	1	8280
Good/name	2.7785904	1.0	1.8672258	1	1730
Goossens/name			-0.0038598904	1	11680
Gorinchem/name			2.2344937	1	1210
Gouden/name			-0.02421029	1	11589
Gourmet/name			3.6344094	1	294
Gouwerok/name			6.2226725	1	22
Grabbelpas-/name			8.613726	1	2
Grabbelpas/name			5.927013	3	98
Grabbelpas/noun	5.240097	1.0	5.7174687	4	147
Grabbelpasactiviteiten/noun			6.346768	1	20
Grabbelpasbrochure/noun			9.306873	1	1
Grabbelpasprogramma/name	9.127657	1.0	8.208261	1	3
Grabbelpaswerking/noun			7.227432	2	16
Grabbels/name			9.306873	1	1
Grace/name			1.9166609	1	1645
Graham/name			1.4489089	1	2625
Greet/name	2.4539897	1.0	2.64649	3	2403
Grid/name	5.93924	1.0	5.0225973	1	73
Grimbergse/name	6.392207	1.0	5.504665	1	48
Grock/name			9.306873	1	1
Groninger/name			2.220428	1	1232
Groot/name			0.016174763	1	11051
Groot_Brugge/name	6.930432	1.0	6.01289	1	27
Grootmeestergroep/name			8.613726	2	4
Grote/name	0.012465057	1.0	-0.8928541	1	27475
Grundig/name			3.763064	1	266
Guerrilla/name	5.995792	1.0	5.083696	1	69
Guido/name			-0.077223	1	12359
Guldemont/name	4.9392653	1.0	4.7308745	2	200
Guliks/det	8.839974	1.0	7.920579	1	4
Gullegem/name	2.2437243	1.0	1.3423872	1	2965
Gunther/name			1.3829638	2	5662
Guy/name			-0.8220174	1	25668
Gwen/name			3.188776	1	464
Gysel/name			2.8825715	1	630
H./name			-0.5311928	1	19125
HEEREN/name			7.5576735	1	6
HIV/name			3.5933053	1	307
Haag/name	0.14461412	2.0	-0.75853866	2	48237
Haarlem/name	1.0820415	1.0	0.1804091	1	9473
Haenchen/noun			5.3770103	1	51
Hafid/name			3.1700103	1	477
Hage/name	5.131752	1.0	4.21558	1	165
Halle/name			0.06118014	1	10828
Halse/adj	2.640353	1.0	1.7412611	1	2003
Hamme/name	1.9355215	2.0	1.4441643	3	8081
Hands/det			7.920579	2	8
Hannah/name	2.8054655	1.0	1.8955284	1	1690
Harare/name			3.1236525	2	986
Hardin/name			5.242129	1	59
Harlekino/name			7.0194016	1	10
Hartcollege/name			5.035778	1	73
Hartekinderen/name			7.780817	1	5
Hebreeuws/noun			3.061251	1	518
Hees/name			1.6913284	1	2058
Heeswijks/det			7.360963	1	7
Heijn/name			0.5936281	1	6222
Heilig/name			1.3794947	1	2863
Heinrich/name			2.183281	1	1266
Heist/name	1.789581	1.0	0.8848812	1	4652
Helpdesk/noun	6.368174	1.0	6.1530695	2	48
Hema_wekkertje/noun			9.306873	1	1
Hemelrijk/name			2.9245496	1	619
Hendrickx/name	1.6234026	1.0	0.71301526	1	5503
Hendrik/name			0.51114714	1	6738
Herenthout/name			1.8288165	1	1849
Herman/name	0.061595537	1.0	-0.8446671	1	26355
Hermans/name			-0.33746794	1	15747
Herne/name	3.5755048	2.0	3.7770803	6	1579
Herselt/name			2.0307665	1	1504
Hertenkamp/name			4.0218945	1	203
Het/adj	1.0473158	1.0	0.1306637	1	9791
Het/name	-0.4289709	1.0	-0.23333074	3	42799
Heuvel/name			1.2589799	1	3177
Heylen/name			1.2428658	1	3246
Hibma/name			7.515114	1	6
Hiddema/name			3.7888181	1	253
Hier/name	4.3654823	1.0	3.454096	1	353
Hilversum/name			1.2708335	2	6319
Hilversums/adj	3.4773626	1.0	2.5684838	1	861
Hinterland/noun			8.208261	1	3
Hitler/name			0.2862597	1	8371
Hoboken/name			0.792855	1	5170
Hoeve/name			2.5792618	1	857
Hoevedreef/name			7.6974354	1	5
Hofstade/name	3.242421	2.0	2.747494	3	2180
Holland/name			-0.2566385	1	14651
Home/name	2.1996493	1.0	1.9897935	2	3118
Hommen/name			3.1944087	1	462
Hoofdmonitrice/name			7.920579	1	4
Hoofdmonitrice/noun			8.613726	1	2
Hoogervorst/name	1.9807203	1.0	1.0716451	1	3871
Horemans/name			3.6215942	1	302
Horsepower_concert/noun			9.306873	1	1
Horst/name	1.9447346	1.0	1.7319298	2	4044
Hossam/name			2.2697577	1	1167
House/name			0.87933123	1	4637
Houtem/name			1.4463409	1	2676
Houtvoort/name			6.741924	1	13
Hugo/name			-0.4461577	1	17735
Huizingen/name			2.470238	1	969
Hulgenrode/name	7.5350256	1.0	7.7382574	3	15
Hulphuizeke/name	7.9362626	1.0	7.039915	1	10
Hulpmiddelen/name			7.427408	1	7
Hulstplein/name			6.383712	1	19
Huys/name	3.263552	1.0	2.3525207	1	1064
Huêt/name			3.6136463	1	302
Hé/name			3.0818198	1	513
I/name	0.3477209	1.0	-0.5628663	1	19610
ICT_reus/noun			8.613726	1	2
II/name	0.20027049	1.0	-0.7062465	1	22807
III/name			0.8090973	1	4978
IJsland/name			1.49209	1	2522
Idealab/name			7.5841064	1	6
Ieper/name			-0.12895599	1	13011
Ikrame/name			9.306873	1	1
Imogen/name			5.096228	1	68
Indisch/adj			1.2429287	1	3229
Indonesisch/adj			0.2144271	1	9327
Ineke/name	3.1471896	1.0	2.2361066	1	1205
Infodag/name	7.55212	1.0	6.632725	1	16
Informatieproject/name			9.306873	1	1
Instituut/name			-0.25861046	1	14470
Intel/name	2.0831146	1.0	2.2749257	3	3496
Interaction/name			6.643123	1	15
Interactive/name	4.5990973	1.0	4.383431	2	279
International/name			-0.30499455	1	15333
Internazionale-AC/name			9.306873	1	1
Internet/name			0.17718987	1	9486
Isa/name			2.911528	1	628
Isabel/name			1.6816196	1	2117
Island/name			1.3691415	1	2836
Istanboel/name			3.278474	3	1275
Ivantsjoek/name			3.520743	1	330
Ivens/name			2.8305163	1	656
Izegem/name			0.96519476	2	8744
Izegemse/adj			2.3025358	1	1135
J./name			-1.0135123	1	30947
JIP_vrijwilliger/noun	10.226269	1.0	9.306873	1	1
JNM/name			4.469798	1	129
JOC/name			2.6660175	1	786
JRZ/name			3.8115509	1	440
Jaap/name			0.22310561	1	9062
Jack/name	1.0976267	1.0	0.1873934	1	9297
Jacky/name	1.9775435	1.0	2.4592793	4	3873
Jacobs/name			-0.09734258	1	12457
Jacques/name			-0.5296302	1	19128
Jaeghere/name	6.1723123	1.0	5.9569693	2	58
Jake/name			3.0616388	1	524
Jan/name	-0.005152432	4.0	-0.35310045	7	112712
Jansen/name	1.0091639	1.0	1.1987717	3	10189
Jansma/name			2.6652994	1	780
Janssens/name			-0.55213463	1	19503
Japan/name			-0.98098695	1	30026
Japans/adj			-0.93809193	1	28973
Jasmien/name			5.189463	1	63
Jean-François/name			2.5729952	1	855
Jean-Frederick/name			9.306873	1	1
Jean-Pierre/name	1.229849	1.0	0.32186624	1	8156
Jeanine/name			2.4174855	1	997
Jeder/name			6.8820705	1	12
Jef/name	0.8256697	1.0	0.61262643	2	12269
Jelle/name			0.9871558	1	4208
Jeltje/name	3.638891	1.0	2.7292204	1	738
Jenni/name			5.4652724	1	47
Jenny/name			1.6168387	1	2237
Jette/name	2.015295	1.0	1.808765	2	3730
Jeugd/name	2.8254573	2.0	1.9161671	2	3291
Jeugdanimator/name	10.226269	1.0	9.306873	1	1
Jeugdconsulent/name	8.194837	1.0	7.2853255	1	8
Jeugdconsulente/name	7.335897	1.0	7.1378193	2	19
Jeugddienst/name			4.247765	2	327
Jeugdschepen/name	6.7922816	2.0	5.8777366	2	62
Jeugdstadion/name	6.324296	1.0	5.4109797	1	50
Jim/name			0.5668645	1	6384
Jo/det			4.72446	1	101
Joegoslavisch/adj			0.057177488	1	10722
Joepiespeelplein/name			7.791746	1	5
Joepla/name	8.477069	1.0	8.286222	2	6
Joepla/noun	10.226269	1.0	9.306873	1	1
Johan/name	0.4642872	3.0	-0.44212002	3	52925
John/name			-0.37828422	3	49311
Johnson/name			0.5681297	1	6356
Joke/name	2.080103	1.0	1.1715409	1	3493
Jonas/name	1.9705052	1.0	1.0599675	1	3879
Jonathan/name	1.6318136	1.0	0.7232651	1	5464
Jones/name	0.8178053	1.0	-0.09084263	1	12284
Jos/name	0.18169408	1.0	-0.03248027	2	23447
Junie/name			7.920579	1	4
KBB/name			1.9293643	1	1765
KCM/name	5.8536615	1.0	5.028819	1	113
KLM/name			-0.341151	1	16096
KNSM-eiland/name			3.5754755	1	313
KSA/name	3.5117948	1.0	2.6049743	1	849
KSA_leider/noun			5.2577004	1	61
KSA_lokaal/noun			5.251616	1	59
KSJ_midden/noun			9.306873	1	1
KW/name			3.2011874	1	581
Kaaiplein/name			5.2968163	1	56
Kaaitheater/name	3.9001193	1.0	2.9916055	1	565
Kaaitheater/noun	5.0897355	1.0	4.181125	1	172
Kaapiaanse/adj	10.226269	1.0	9.306873	1	1
Kaasrui/noun			6.139291	1	24
Kaat/name			2.7145824	1	745
Kachtem/name	3.3742905	1.0	3.5671875	3	951
Kachtemse/adj			5.590865	1	43
Kalbfleisch/name			5.0822315	1	70
Kalken/name			1.729009	1	2007
Kamer/name			-0.99807817	2	61301
Kamer_voorzitter/noun	3.2051847	1.0	2.3034441	1	1135
Kameroen/name			1.6109105	1	2247
Kammerstraat/name			5.4109797	1	50
Kammetje/name			8.208261	1	3
Kapelleke/name	5.4587674	1.0	4.5558724	1	119
Kapellen/name	1.5199853	1.0	0.6209504	1	6126
Kapelse/adj	4.3100667	1.0	4.100397	2	376
Karen/name	2.0819888	1.0	1.1737995	1	3480
Karine/name			3.1098182	1	504
Karpatenkop/noun	10.226269	1.0	9.306873	1	1
Kasmi/name			5.130181	2	132
Kasparov/name			1.0957297	1	3755
Kathleen/name	2.0522704	1.0	1.1443996	1	3592
Katrien/name			1.6552063	2	4300
Katrijn/name	3.4052975	1.0	3.188831	2	927
Katry/name			9.306873	1	1
Kattenberg/name	5.249535	1.0	4.3471804	1	146
Katté/name	8.616831	1.0	8.390582	2	5
Kaï/name			7.1096487	1	9
Kees/name	1.0375862	1.0	0.12860155	1	9939
Kerelsplein/name	6.091102	1.0	5.892431	2	63
Kerk/name			0.67474544	1	5691
Kerkeveld/name			5.9981565	1	28
Kerkhove/name			2.909777	1	612
Kerrebroek/name			5.7761106	1	35
Ketnetband/noun			4.697213	1	103
Kevin/name			-0.51407754	1	18828
Kezman/name			1.3957875	1	2769
Kids/name	2.772562	1.0	1.8638827	1	1744
Kids/noun	5.4049797	1.0	5.1968193	2	128
Kijk/name			0.89488494	1	4564
Kika/name			5.0763965	1	73
Kinderclub/name			5.587222	1	44
Kinderdijk/name			4.373479	1	142
Kinderfoor/name			7.155111	1	9
Kinderland/noun			6.7004867	1	14
Kinderpret/name	7.048215	1.0	6.154137	1	24
Kinderpret/noun	4.528756	1.0	3.6200674	1	301
Kinderrechtenfuif/noun			9.306873	1	1
Kinshasa/name			1.5334259	1	2424
Kirst/name	7.8283734	1.0	6.908978	1	11
Kist/name	3.2087626	1.0	2.2982776	1	1128
Klant/name	3.8692935	1.0	3.656052	2	600
Kleisterlee/name	3.276652	1.0	3.4670556	3	1054
Kleit/name			3.3584466	1	391
Klerck/name			4.3964267	1	139
Kleutercircuit/name			7.6974354	1	5
Knokke-Heist/name			1.6999017	2	4244
Kohl/name	1.6476042	1.0	0.7384832	1	5366
Kok/name			-0.91142327	1	28080
Kolenmarkt/name			6.470723	1	18
Koningin/name			1.0191938	1	4184
Koolhoven/name	4.6574473	1.0	3.749659	1	264
Koolskamp/name			2.6418266	1	808
Koot/name			3.2897408	1	416
Kopenhagen/name			1.1518127	1	3563
Koppelaar/name			5.489161	1	47
Koppen/name	2.3156323	1.0	1.4159539	1	2788
Koreaans/adj			1.2117624	1	3337
Korte/name	2.5834448	1.0	1.6745205	1	2095
Korthals/name			0.2294187	1	9034
Kortrijk/name			-0.8711599	1	27300
Kortrijkstraat/name			4.097387	1	189
Kos/name			2.6014178	1	1220
Kosovaars/adj			1.2993729	1	3092
Kox/name			3.9865496	1	208
Kraaiennest/name			3.939963	1	220
Krekel/name			4.5438447	1	119
Kriebels/name			6.6258516	1	15
Kriebels/noun			5.6653476	1	41
Kristel/name	2.8408053	1.0	2.6233246	2	1630
Kristien/name	2.5365546	1.0	1.6460757	1	2352
Krolls/det			7.6974354	1	5
Kruis/name			0.93656296	2	8910
Kruishoutemse/adj	5.2642984	1.0	4.36131	1	145
Kuip/name	1.9249332	1.0	1.0157278	1	4056
Kuipers/name			1.7776548	1	1890
Kunstcentrum/name			5.085896	1	70
Kunsten/name			0.78432435	1	5094
Kurt/name	0.39844137	1.0	-0.50550735	1	19364
Kuurnse/adj	4.410647	1.0	3.5064178	1	339
Kwispeltje/name			8.901408	1	2
Könnemann/name	7.048215	1.0	6.1288195	1	24
L'École/name			7.920579	1	4
LCD-monitor/name			8.613726	1	2
LCD1550V/name	10.226269	1.0	9.306873	1	1
LCD_scherm/noun	5.958321	2.0	6.140695	6	143
LG.Philips/name	5.983145	1.0	5.0720425	1	70
LG/name			4.5078855	4	520
LGL/name			5.15112	1	113
LOCHRISTI/ZINGEM/noun			9.306873	1	1
LP_versie/noun			9.306873	1	1
LU/name			4.066715	1	195
Lammers/name			1.707572	1	2051
Lamote/name			3.452948	1	354
Lancet/name			2.6604826	1	779
Landtsheer/name			3.5967774	1	305
Landuyt/name			1.2490523	2	6452
Langemark-Poelkapelle/name	4.578175	1.0	4.369526	2	289
Langs/name			3.196737	1	461
Langsdorf/name			6.741924	1	13
Lassuyt/name	7.2494645	1.0	6.367711	1	20
Lasten/name	6.572369	1.0	5.673242	1	39
Laurent/name	0.8490272	1.0	-0.058524605	1	11989
Laurie/name			3.3137848	1	410
Lawrence/name			1.822645	1	1813
Lebbeekse/adj	4.191984	1.0	3.983863	2	421
Lebbeke/name			0.47144446	1	7110
Leefbaar/name	1.3145535	1.0	0.41251147	1	7535
Leen/name			1.8803042	3	5178
Leeuw/name	0.8642272	1.0	-0.04279861	1	11755
Leidsche/name			2.7719948	1	706
Leieoevers/name			7.6874847	1	6
Lenette/name	5.148754	1.0	4.2376547	1	162
Leno/noun			6.4165015	1	18
Lens/name			1.4899726	1	2527
Lesage/name	3.5941024	1.0	2.6834056	1	763
Letland/name	3.3389714	3.0	2.7207015	4	2974
Leutegem/name	9.715444	3.0	9.211563	4	5
Leutegem/noun			8.613726	1	2
Leuven/name	-0.3976467	1.0	0.093962364	4	41696
Leuvense/adj	1.098563	1.0	1.583167	4	9319
Levenslijnproducten/noun			9.306873	1	1
Lhokseumawe/name	6.3550677	1.0	5.4450912	1	48
Libisch/adj			1.7697629	1	1931
Lichamelijke/name	4.714353	1.0	3.8054109	1	248
Liedekerke/name	2.9007082	2.0	2.4184196	3	3092
Liedekerkse/adj			4.4210453	2	275
Lier/name	1.1872061	1.0	0.99082357	2	8556
Lierde/name			1.2822728	1	3137
Lies/name			1.9658431	1	1580
Liesbeth/name			1.2716105	1	3154
Lieven/name			0.66224587	1	6122
Lievens/name	2.362137	1.0	1.4511347	1	2616
Limburg/name			0.21136582	2	18414
Linda/name	1.5179182	1.0	0.6105385	1	6117
Linde/name			1.8401023	1	1796
Lindestraat/noun			3.7886174	1	253
Lippens/name			1.5363334	1	2430
Lochristi/name	3.0592308	2.0	3.07927	5	2630
Lodewijk/name			1.2443931	1	3237
Loenen/name			3.942768	2	434
Loewe/name	5.142538	1.0	4.2363977	1	167
Logitech/name			4.3788953	1	142
Lohr/name			6.2623506	1	21
Lokale/name	4.245802	1.0	3.3399575	1	398
Londens/adj	1.1416618	1.0	0.23347573	1	8902
London/name			1.2674255	1	3167
Los/name			-0.036909208	1	11615
Lostraat/name			4.3273845	1	149
Lot/name			2.0200653	1	1486
Louisiana/name	3.8111718	1.0	2.901562	1	614
Love/name			0.4502336	1	7153
Lower/name			3.7858124	1	252
Lubbe/name			2.7338915	1	727
Lubbeekse/name			6.693134	1	15
Luc/name	-0.37561777	1.0	-0.5888846	2	40730
Ludo/name			-0.0089662	1	11515
López/name	4.571589	1.0	3.6573708	1	286
M730v/name			8.613726	1	2
MFH/name			2.94488	1	857
MHz/noun			5.2668967	2	114
MPR-II_norm/noun	10.226269	1.0	9.306873	1	1
MS500/name	10.226269	1.0	9.306873	1	1
MVZ/name			3.5538244	1	576
MX50/name			9.306873	1	1
Maaike/name	3.2827845	1.0	2.372038	1	1049
Maalzaakstraat/noun			6.328796	1	20
Maarkedal/name	3.1296508	1.0	2.2325025	1	1229
Maas-Rijn/name			5.5136337	1	46
Macedonië/name	1.982789	2.0	1.4833206	3	7707
Machiel/name			4.069368	1	191
Magic/name			1.7900319	1	1873
MagicTune-software/name			9.306873	1	1
Maharaj/name			5.669287	1	38
Maldegem/name	1.3389614	1.0	1.1369989	2	7358
Mallemolen/noun	7.5872116	1.0	6.6894774	1	14
Maloja/noun			7.920579	1	4
Maradona/name			1.5846605	1	2342
Marc/det			4.1593785	1	181
Marc/name			-0.03940095	5	59465
Marco/name	0.91307855	1.0	0.00497055	1	11291
Marianne/name			0.74260557	1	5405
Mariette/name	3.648755	1.0	3.4332073	2	728
Marijke/name			1.7380679	2	3976
Marin/name			2.48784	1	935
Marjon/name			3.9638214	1	215
Marjorie/name			3.773879	1	262
Marks/name	3.937133	2.0	3.032017	2	1092
Markt/name			-0.54598665	1	19448
Marleen/name			0.4549092	1	7156
Marokaanse/adj			5.5295253	1	44
Marokkaans/adj			-0.4394897	1	17397
Mars/name			0.8851012	1	4633
Mart/name			1.9004053	1	1689
Martinair/name			2.1924696	1	1285
Martine/name			0.86312205	1	4725
Marva_logo/noun			9.306873	1	1
Mateja/name			2.9259036	1	612
Matthijs/name	1.9896165	1.0	1.7725112	2	3809
Max/name			0.85903007	2	9532
McDonalds/name			3.2173748	1	452
Mechelen/name	-0.26710048	1.0	0.22185655	4	36603
Mediapark/name			3.4315212	1	361
Medio/noun			1.2319595	1	3283
Meerbeke/name			1.7978393	1	1883
Meersen/name			3.6656756	1	292
Meilegem/name			4.9591794	1	80
Men/name			2.3467627	1	1068
Merchiers/name			4.489823	1	126
Merelbeke/name	1.8665192	1.0	0.9750341	1	4341
Meritis/name			3.1108365	1	502
Mesen/name			2.800342	1	709
Metro_krant_DIM/noun			7.920579	1	4
Mexico/name	1.1340084	1.0	0.9182409	2	8967
Meyerhofer/name			7.360963	1	7
MiB-hoofdkwartier/name	10.226269	1.0	9.306873	1	1
Michaël/name			1.3206913	1	3002
Michel/name	-0.22145258	1.0	-0.4363356	2	34952
Michiel/name			0.69608945	1	5705
Microsoft/name	0.8239866	1.0	1.3028917	4	12326
Middelkerke/name			0.7779787	1	5288
Midden/name			2.642273	1	798
Midsummernightsdream/noun			6.2937922	1	21
Mies/name			2.3944786	1	1021
Mik/name			2.931678	1	667
Mikerf/name			6.9135337	2	22
Mikhof/name			8.233579	2	6
Milan/name			0.33135682	1	8080
Mille/name			3.3338273	1	400
Millennium/name			1.9753546	1	1568
Mindervaliden/noun			5.5811796	1	55
Minner/name	7.0907745	1.0	6.171379	1	23
Mir/name	3.1401582	1.0	2.2372968	1	1208
Mira/name	3.2375097	1.0	2.3325813	1	1101
Mira/noun			6.0297284	1	27
Mireille/name			2.4518332	1	966
Mirjam/name			1.8568227	1	1775
Moder/name			5.5421906	1	44
Moens/name			1.1289783	1	3694
Moerbeke/name			2.0068057	1	1520
Mohamed/name	2.1515808	1.0	2.3400004	3	3240
Mohammed/name	1.8575321	2.0	1.3529516	3	8697
Mol/name	0.5230784	1.0	-0.3810328	1	16528
Monitor/name	4.429072	1.0	4.617668	3	333
Monitoring/name	5.4009595	1.0	4.48498	1	125
Monsalvaet/name	7.6613193	1.0	6.741924	1	13
Montevideo/name	4.3762236	1.0	4.16229	2	350
Moonen/name	3.3953946	1.0	2.485057	1	933
Morael/name			5.2901897	3	172
Mori/name	3.2686524	1.0	2.3635578	1	1059
Moriaan/name			4.9774566	1	77
Morreel/noun			4.7472234	1	98
Morsch/name	5.6977096	1.0	4.7791243	1	93
Morse/name			2.6248271	1	813
Moutiers/name	6.968172	1.0	6.0487766	1	26
Moverkensstraat/noun			9.306873	1	1
MultiSync/name	9.533122	1.0	8.613726	1	2
